"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","SUBTRACTION-TEST.09","","Mon Nov 04 00:37:43 GMT 2024","passed","Mon Nov 04 00:37:43 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","TEST-IF-CLOSED.09","","Mon Nov 04 01:49:17 GMT 2024","passed","Mon Nov 04 01:49:17 GMT 2024","","WALK-THRU","WALK-THRU",""
"","72","00A-LANG-COMPILED-CASE.08","","Mon Nov 04 01:47:48 GMT 2024","passed","Mon Nov 04 01:47:48 GMT 2024","","DIRECT-COMP","DIRECT-COMP",""
"","2","DEFINE-IF-LIKE.03","","Mon Nov 04 01:47:48 GMT 2024","passed","Mon Nov 04 01:47:48 GMT 2024","","DIRECT-COMP","DIRECT-COMP",""
"","6000","dependent-types.bchain","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:09 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","150","BASIC.10","","Mon Nov 04 01:09:08 GMT 2024","failed","Mon Nov 04 01:09:08 GMT 2024","","TRAVERSER","TRAVERSER",""
"","14","CHAPTER-2-4.17","","Mon Nov 04 00:55:17 GMT 2024","failed","Mon Nov 04 00:55:17 GMT 2024","","SICP-BOOK","SICP-BOOK",""
"","5","UNIQUE-TEST.13","","Mon Nov 04 00:37:43 GMT 2024","passed","Mon Nov 04 00:37:43 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","87","05-MATCH-SUPERPOSE-ELEMENT-LIKE-SPACE.03","","Mon Nov 04 01:52:29 GMT 2024","failed","Mon Nov 04 01:52:29 GMT 2024","","CONTAINERS-ARE-SPACES","CONTAINERS-ARE-SPACES",""
"","4000","basic.hyperposing","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","NATPARITYTEST.08","","Mon Nov 04 01:19:01 GMT 2024","passed","Mon Nov 04 01:19:01 GMT 2024","","HOL","HOL",""
"","2","INF-CTL-MONTH-BC-CONT-XP.06","","Mon Nov 04 01:20:12 GMT 2024","passed","Mon Nov 04 01:20:12 GMT 2024","","INFERENCE-CONTROL","INFERENCE-CONTROL",""
"","2134","TESTS5.07","","Mon Nov 04 00:46:15 GMT 2024","failed","Mon Nov 04 00:46:17 GMT 2024","","MAIN-BRANCH","MAIN-BRANCH",""
"","3","SUBTYPING-TEST.01","","Mon Nov 04 01:25:02 GMT 2024","passed","Mon Nov 04 01:25:02 GMT 2024","","SUBTYPING","SUBTYPING",""
"","4000","metta-morph_tests.and_or","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","4000","metta-morph_tests.match_void","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","1","BCHAIN.05","","Mon Nov 04 00:43:38 GMT 2024","passed","Mon Nov 04 00:43:38 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","135","INF-ORDER-PROBS.08","","Mon Nov 04 01:03:54 GMT 2024","passed","Mon Nov 04 01:03:54 GMT 2024","","PROB-DEP-TYPES","PROB-DEP-TYPES",""
"","5000","new.tests0","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:08 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","B4-NONDETERM.09","","Mon Nov 04 00:36:07 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.12","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","2","METTALOGTESTCURRIED2.06","","Mon Nov 04 00:43:38 GMT 2024","passed","Mon Nov 04 00:43:38 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","3","TYPES-PRELIM.05","","Mon Nov 04 00:50:44 GMT 2024","passed","Mon Nov 04 00:50:44 GMT 2024","","CHAINING","CHAINING",""
"","2","DEFINE-IF-LIKE.04","","Mon Nov 04 01:47:48 GMT 2024","passed","Mon Nov 04 01:47:48 GMT 2024","","DIRECT-COMP","DIRECT-COMP",""
"","2","D4-TYPE-PROP.07","","Mon Nov 04 01:12:10 GMT 2024","passed","Mon Nov 04 01:12:10 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","2","C1-GROUNDED-BASIC.09","","Mon Nov 04 00:45:46 GMT 2024","passed","Mon Nov 04 00:45:46 GMT 2024","","QUICK","QUICK",""
"","40000","strips-to-metta-improved.queries","","Mon Nov 04 00:36:03 GMT 2024","failed","Mon Nov 04 00:36:43 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","515","NTE.02","","Mon Nov 04 01:01:56 GMT 2024","passed","Mon Nov 04 01:01:56 GMT 2024","","EDGES-TO-EDGES","EDGES-TO-EDGES",""
"","4000","multidirectional.append_using_equality","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","IBC-XP.05","","Mon Nov 04 01:22:13 GMT 2024","passed","Mon Nov 04 01:22:13 GMT 2024","","ITERATIVE-CHAINING","ITERATIVE-CHAINING",""
"","4000","debugging.hyperon_experimental_issue_514","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","TYPE-PROP.10","","Mon Nov 04 01:11:50 GMT 2024","passed","Mon Nov 04 01:11:50 GMT 2024","","CHECK-TYPES-TEMP","CHECK-TYPES-TEMP",""
"","2","F1-IMPORTS.16","","Mon Nov 04 00:36:07 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","4000","hyperon-experimental_scripts.e3_match_states","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","5000","common.OrderedSetTest","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:08 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","FORWARD-CHAINER-TEST.06","","Mon Nov 04 01:18:45 GMT 2024","passed","Mon Nov 04 01:18:45 GMT 2024","","FORWARD-CHAINER","FORWARD-CHAINER",""
"","2","PC-XP.04","","Mon Nov 04 01:24:57 GMT 2024","passed","Mon Nov 04 01:24:57 GMT 2024","","POLYWARD-CHAINING","POLYWARD-CHAINING",""
"","267","SYNTHESIZE-VIA-LET-TEST.05","","Mon Nov 04 01:26:50 GMT 2024","failed","Mon Nov 04 01:26:50 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","4","MATCH-FEVAL.01","","Mon Nov 04 00:41:36 GMT 2024","passed","Mon Nov 04 00:41:36 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","STDLIB-METTALOG-TEST-PT2.36","","Mon Nov 04 00:55:08 GMT 2024","passed","Mon Nov 04 00:55:08 GMT 2024","","STDLIB-METTALOG","STDLIB-METTALOG",""
"","3","INF-CTL-MONTH-BC-CONT-XP.17","","Mon Nov 04 01:20:12 GMT 2024","passed","Mon Nov 04 01:20:12 GMT 2024","","INFERENCE-CONTROL","INFERENCE-CONTROL",""
"","2","D3-DEPTYPES.07","","Mon Nov 04 00:36:07 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","40000","comparisons.fibo_arg1c","","Mon Nov 04 00:36:03 GMT 2024","failed","Mon Nov 04 00:36:43 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","D3-DEPTYPES.06","","Mon Nov 04 01:12:10 GMT 2024","passed","Mon Nov 04 01:12:10 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","2","E2-STATES.10","","Mon Nov 04 01:12:10 GMT 2024","passed","Mon Nov 04 01:12:10 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","3","TESTS0.03","","Mon Nov 04 00:46:15 GMT 2024","passed","Mon Nov 04 00:46:15 GMT 2024","","MAIN-BRANCH","MAIN-BRANCH",""
"","2","00-LANG-CASE.04","","Mon Nov 04 00:37:43 GMT 2024","passed","Mon Nov 04 00:37:43 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","ADD-REMOVE-MATCH-INTEGER.12","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","2","TESTS2.01","","Mon Nov 04 00:46:15 GMT 2024","passed","Mon Nov 04 00:46:15 GMT 2024","","MAIN-BRANCH","MAIN-BRANCH",""
"","15","00-LANG-CASE.12","","Mon Nov 04 00:37:43 GMT 2024","passed","Mon Nov 04 00:37:43 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","B1-EQUAL-CHAIN.04","","Mon Nov 04 00:36:07 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","54","STDLIB-METTALOG-TEST-PT2.13","","Mon Nov 04 00:55:08 GMT 2024","failed","Mon Nov 04 00:55:08 GMT 2024","","STDLIB-METTALOG","STDLIB-METTALOG",""
"","4","JOHN-CARRY-FLOWER-TEST.02","","Mon Nov 04 01:25:43 GMT 2024","passed","Mon Nov 04 01:25:43 GMT 2024","","JOHN-CARRY-FLOWER","JOHN-CARRY-FLOWER",""
"","1","HYPERPOSING-UNSHARED.05","","Mon Nov 04 01:57:54 GMT 2024","passed","Mon Nov 04 01:57:54 GMT 2024","","BASIC","BASIC",""
"","2","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.03","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","14","D2-HIGHERFUNC.20","","Mon Nov 04 00:45:46 GMT 2024","passed","Mon Nov 04 00:45:46 GMT 2024","","QUICK","QUICK",""
"","4000","std.symbols","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","4000","hyperon-experimental_scripts.d4_type_prop","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","TMPMATCH2.02","","Mon Nov 04 00:43:38 GMT 2024","passed","Mon Nov 04 00:43:38 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","64","PATHFINDING-EASY.01","","Mon Nov 04 01:57:54 GMT 2024","failed","Mon Nov 04 01:57:54 GMT 2024","","BASIC","BASIC",""
"","94","ADD-ATOM-NAIVE-FIB.10","","Mon Nov 04 02:04:14 GMT 2024","passed","Mon Nov 04 02:04:14 GMT 2024","","COMPARISONS","COMPARISONS",""
"","2","UNIFY-VIA-CASE.02","","Mon Nov 04 01:26:50 GMT 2024","passed","Mon Nov 04 01:26:50 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","2","LISTTEST.06","","Mon Nov 04 01:16:14 GMT 2024","passed","Mon Nov 04 01:16:14 GMT 2024","","COMMON","COMMON",""
"","81","STATE-TYPES.06","","Mon Nov 04 01:57:54 GMT 2024","failed","Mon Nov 04 01:57:54 GMT 2024","","BASIC","BASIC",""
"","2","F1-IMPORTS.02","","Mon Nov 04 00:35:58 GMT 2024","passed","Mon Nov 04 00:35:58 GMT 2024","","MODULE-SYSTEM","MODULE-SYSTEM",""
"","14","D1-GADT.09","","Mon Nov 04 00:45:46 GMT 2024","passed","Mon Nov 04 00:45:46 GMT 2024","","QUICK","QUICK",""
"","10","STDLIB-METTALOG-TEST-PT2.05","","Mon Nov 04 00:55:08 GMT 2024","failed","Mon Nov 04 00:55:08 GMT 2024","","STDLIB-METTALOG","STDLIB-METTALOG",""
"","3","SYNTHESIZE-VIA-TYPE-CHECKING.02","","Mon Nov 04 01:26:50 GMT 2024","passed","Mon Nov 04 01:26:50 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","3","03-SORING-VIA-INSERT.02","","Mon Nov 04 00:37:43 GMT 2024","passed","Mon Nov 04 00:37:43 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","ADD-ATOM-NAIVE-FIB.01","","Mon Nov 04 02:04:14 GMT 2024","passed","Mon Nov 04 02:04:14 GMT 2024","","COMPARISONS","COMPARISONS",""
"","2","D1-GADT.01","","Mon Nov 04 01:12:10 GMT 2024","passed","Mon Nov 04 01:12:10 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","21","INF-CTL-XP.16","","Mon Nov 04 01:20:12 GMT 2024","failed","Mon Nov 04 01:20:12 GMT 2024","","INFERENCE-CONTROL","INFERENCE-CONTROL",""
"","3","TYPE-PROP.01","","Mon Nov 04 00:50:44 GMT 2024","passed","Mon Nov 04 00:50:44 GMT 2024","","CHAINING","CHAINING",""
"","2","SUPERCOLLAPSE.02","","Mon Nov 04 00:41:36 GMT 2024","passed","Mon Nov 04 00:41:36 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","3","E2-STATES.01","","Mon Nov 04 00:36:07 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","113","SYNTHESIZE-VIA-UNIFY-TEST-LONGER.01","","Mon Nov 04 01:26:50 GMT 2024","passed","Mon Nov 04 01:26:50 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","2","ADD-REMOVE-MATCH-S-SYMBOLS.04","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","17","TEST-INFER-FUNCTION-APPLICATION-TYPE.02","","Mon Nov 04 01:57:54 GMT 2024","failed","Mon Nov 04 01:57:54 GMT 2024","","BASIC","BASIC",""
"","2","A1-SYMBOLS.07","","Mon Nov 04 00:36:07 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","C2-SPACES.01","","Mon Nov 04 00:35:58 GMT 2024","passed","Mon Nov 04 00:35:58 GMT 2024","","MODULE-SYSTEM","MODULE-SYSTEM",""
"","233","SYNTHESIZE-VIA-UNIFY-TEST.08","","Mon Nov 04 01:26:50 GMT 2024","failed","Mon Nov 04 01:26:50 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","2","SEQUENTIAL-NESTED.02","","Mon Nov 04 00:41:36 GMT 2024","passed","Mon Nov 04 00:41:36 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.18","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","2","BASIC.09","","Mon Nov 04 01:09:08 GMT 2024","passed","Mon Nov 04 01:09:08 GMT 2024","","TRAVERSER","TRAVERSER",""
"","4000","basic.cml-unshared","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","SYNTHESIZE-VIA-LET-TEST.04","","Mon Nov 04 01:26:50 GMT 2024","passed","Mon Nov 04 01:26:50 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","15","D1-GADT.04","","Mon Nov 04 00:45:46 GMT 2024","passed","Mon Nov 04 00:45:46 GMT 2024","","QUICK","QUICK",""
"","2","ADD-REMOVE-MATCH-S-SYMBOLS.05","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","5000","anti-regression.test_if_closed","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:08 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","1","D2-HIGHERFUNC.06","","Mon Nov 04 01:12:10 GMT 2024","passed","Mon Nov 04 01:12:10 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","2","ADD-REMOVE-MATCH-INTEGER.16","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","2","BACKWARD-CHAINER-XP.03","","Mon Nov 04 01:15:59 GMT 2024","passed","Mon Nov 04 01:15:59 GMT 2024","","BACKWARD-CHAINER","BACKWARD-CHAINER",""
"","5000","metta_to_amr.user","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:08 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","5","SEALED-TEST.08","","Mon Nov 04 00:37:43 GMT 2024","passed","Mon Nov 04 00:37:43 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","INF-CTL-MONTH-BC-CONT-XP.13","","Mon Nov 04 01:20:12 GMT 2024","passed","Mon Nov 04 01:20:12 GMT 2024","","INFERENCE-CONTROL","INFERENCE-CONTROL",""
"","2","PC-XP.05","","Mon Nov 04 01:24:57 GMT 2024","passed","Mon Nov 04 01:24:57 GMT 2024","","POLYWARD-CHAINING","POLYWARD-CHAINING",""
"","1","ADD-REMOVE-MATCH-SS-STRINGS.06","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","3","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.23","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","2","IMPL-METTALOGTESTCURRIED.11","","Mon Nov 04 01:49:17 GMT 2024","passed","Mon Nov 04 01:49:17 GMT 2024","","WALK-THRU","WALK-THRU",""
"","3","FORWARD-CHAINER-XP.12","","Mon Nov 04 01:18:45 GMT 2024","passed","Mon Nov 04 01:18:45 GMT 2024","","FORWARD-CHAINER","FORWARD-CHAINER",""
"","4000","hyperon-experimental_scripts.a2_opencoggy","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","5","CHAPTER-1-1.22","","Mon Nov 04 00:55:17 GMT 2024","passed","Mon Nov 04 00:55:17 GMT 2024","","SICP-BOOK","SICP-BOOK",""
"","2","IFC-XP.12","","Mon Nov 04 01:22:13 GMT 2024","passed","Mon Nov 04 01:22:13 GMT 2024","","ITERATIVE-CHAINING","ITERATIVE-CHAINING",""
"","6000","walk_thru.debug_mettalogTestCurried","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:09 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","110","D5-AUTO-TYPES.04","","Mon Nov 04 01:12:10 GMT 2024","failed","Mon Nov 04 01:12:10 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","295","SELF-CONTAINED-SYNTHESIZE.04","","Mon Nov 04 01:26:50 GMT 2024","failed","Mon Nov 04 01:26:50 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","3","F1-IMPORTS.06","","Mon Nov 04 00:45:46 GMT 2024","passed","Mon Nov 04 00:45:46 GMT 2024","","QUICK","QUICK",""
"","2","BACKWARD-CHAINER-XP.32","","Mon Nov 04 01:15:59 GMT 2024","passed","Mon Nov 04 01:15:59 GMT 2024","","BACKWARD-CHAINER","BACKWARD-CHAINER",""
"","163","SYNTHESIZE-VIA-UNIFY-TEST.02","","Mon Nov 04 01:26:50 GMT 2024","failed","Mon Nov 04 01:26:50 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","34","DEDUCTIONIMPLICATIONDIRECTINTRODUCTIONMATCHTEST.01","","Mon Nov 04 01:22:33 GMT 2024","passed","Mon Nov 04 01:22:33 GMT 2024","","MATCH","MATCH",""
"","60","REVERSE-ARITHMETIC.01","","Mon Nov 04 01:52:15 GMT 2024","failed","Mon Nov 04 01:52:15 GMT 2024","","BIDIRECTIONAL-COMPUTATION","BIDIRECTIONAL-COMPUTATION",""
"","2","BACKWARD-CHAINER-XP.37","","Mon Nov 04 01:15:59 GMT 2024","passed","Mon Nov 04 01:15:59 GMT 2024","","BACKWARD-CHAINER","BACKWARD-CHAINER",""
"","1","XOR-TEST.11","","Mon Nov 04 00:37:43 GMT 2024","passed","Mon Nov 04 00:37:43 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","3","TESTS1.05","","Mon Nov 04 00:46:15 GMT 2024","passed","Mon Nov 04 00:46:15 GMT 2024","","MAIN-BRANCH","MAIN-BRANCH",""
"","5000","perfect-numbers.basic","","Mon Nov 04 00:36:03 GMT 2024","passed","Mon Nov 04 00:36:08 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","UNWEIGHTED-PLLM.05","","Mon Nov 04 02:10:27 GMT 2024","passed","Mon Nov 04 02:10:27 GMT 2024","","LANGUAGE-MODELS","LANGUAGE-MODELS",""
"","280","TESTS0.06","","Mon Nov 04 01:40:00 GMT 2024","failed","Mon Nov 04 01:40:00 GMT 2024","","NEW","NEW",""
"","2","CHAPTER-1-2.04","","Mon Nov 04 00:55:17 GMT 2024","passed","Mon Nov 04 00:55:17 GMT 2024","","SICP-BOOK","SICP-BOOK",""
"","2","TESTS3.05","","Mon Nov 04 00:46:15 GMT 2024","passed","Mon Nov 04 00:46:15 GMT 2024","","MAIN-BRANCH","MAIN-BRANCH",""
"","2","IFC-XP.28","","Mon Nov 04 01:22:13 GMT 2024","passed","Mon Nov 04 01:22:13 GMT 2024","","ITERATIVE-CHAINING","ITERATIVE-CHAINING",""
"","71","SEQUENTIAL-NESTED.11","","Mon Nov 04 00:41:36 GMT 2024","passed","Mon Nov 04 00:41:36 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","45","TREE.02","","Mon Nov 04 01:00:35 GMT 2024","failed","Mon Nov 04 01:00:35 GMT 2024","","COMBINATOR-CALCULI","COMBINATOR-CALCULI",""
"","2","FC-XP.06","","Mon Nov 04 01:18:55 GMT 2024","passed","Mon Nov 04 01:18:55 GMT 2024","","FORWARD-CHAINING","FORWARD-CHAINING",""
"","2","B5-TYPES-PRELIM.18","","Mon Nov 04 00:36:07 GMT 2024","passed","Mon Nov 04 00:36:07 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","ADD-REMOVE-MATCH-SS-STRINGS.03","","Mon Nov 04 00:53:03 GMT 2024","passed","Mon Nov 04 00:53:03 GMT 2024","","SPACES","SPACES",""
"","40000","basic.pathfinding-med-f","","Mon Nov 04 00:36:03 GMT 2024","failed","Mon Nov 04 00:36:43 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
