"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Oct 03 00:34:08 GMT 2024","Thu Oct 03 00:34:08 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.21",""
"failed","Thu Oct 03 01:25:43 GMT 2024","Thu Oct 03 01:25:43 GMT 2024","287","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-LET-TEST.03",""
"passed","Thu Oct 03 00:51:48 GMT 2024","Thu Oct 03 00:51:48 GMT 2024","1","","SPACES","","SPACES","","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.11",""
"passed","Thu Oct 03 00:34:08 GMT 2024","Thu Oct 03 00:34:08 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.03",""
"passed","Thu Oct 03 01:48:10 GMT 2024","Thu Oct 03 01:48:10 GMT 2024","2","","WALK-THRU","","WALK-THRU","","DEBUG-METTALOGTESTCURRIED.02",""
"passed","Thu Oct 03 00:53:50 GMT 2024","Thu Oct 03 00:53:50 GMT 2024","2","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.29",""
"passed","Thu Oct 03 00:51:48 GMT 2024","Thu Oct 03 00:51:48 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SYMBOLS.06",""
"passed","Thu Oct 03 01:11:10 GMT 2024","Thu Oct 03 01:11:10 GMT 2024","3","","CHECK-TYPES","","CHECK-TYPES","","D4-TYPE-PROP.04",""
"failed","Thu Oct 03 01:13:50 GMT 2024","Thu Oct 03 01:13:50 GMT 2024","39","","DEPENDENT-TYPES","","DEPENDENT-TYPES","","IMPLICATIONDIRECTINTRODUCTIONDTLTEST.15",""
"passed","Thu Oct 03 01:21:07 GMT 2024","Thu Oct 03 01:21:07 GMT 2024","2","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.08",""
"failed","Thu Oct 03 00:53:50 GMT 2024","Thu Oct 03 00:53:50 GMT 2024","81","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.73",""
"passed","Thu Oct 03 00:34:04 GMT 2024","Thu Oct 03 00:34:08 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.sequential_nested",""
"passed","Thu Oct 03 01:21:07 GMT 2024","Thu Oct 03 01:21:07 GMT 2024","2","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.03",""
"passed","Thu Oct 03 00:43:50 GMT 2024","Thu Oct 03 00:43:50 GMT 2024","2","","QUICK","","QUICK","","C1-GROUNDED-BASIC.04",""
"failed","Thu Oct 03 00:34:04 GMT 2024","Thu Oct 03 00:34:44 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","subtyping.subtyping-test",""
"passed","Thu Oct 03 00:39:41 GMT 2024","Thu Oct 03 00:39:41 GMT 2024","3","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERPOSE-NESTED.01",""
"passed","Thu Oct 03 01:17:56 GMT 2024","Thu Oct 03 01:17:56 GMT 2024","3","","FORWARD-CHAINING","","FORWARD-CHAINING","","FC-XP.30",""
"passed","Thu Oct 03 00:34:04 GMT 2024","Thu Oct 03 00:34:08 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.base_test_repr_parse_intersection",""
"passed","Thu Oct 03 01:56:42 GMT 2024","Thu Oct 03 01:56:42 GMT 2024","4","","BASIC","","BASIC","","STATE-TYPES.01",""
"passed","Thu Oct 03 00:43:50 GMT 2024","Thu Oct 03 00:43:50 GMT 2024","2","","QUICK","","QUICK","","D2-HIGHERFUNC.03",""
"passed","Thu Oct 03 01:48:10 GMT 2024","Thu Oct 03 01:48:10 GMT 2024","2","","WALK-THRU","","WALK-THRU","","METTALOGTESTCURRIED2.06",""
"passed","Thu Oct 03 01:21:07 GMT 2024","Thu Oct 03 01:21:07 GMT 2024","2","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IBC-XP.06",""
"failed","Thu Oct 03 01:13:50 GMT 2024","Thu Oct 03 01:13:50 GMT 2024","35","","DEPENDENT-TYPES","","DEPENDENT-TYPES","","IMPLICATIONDIRECTINTRODUCTIONDTLTEST.11",""
"passed","Thu Oct 03 00:54:00 GMT 2024","Thu Oct 03 00:54:00 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-2.12",""
"passed","Thu Oct 03 00:51:48 GMT 2024","Thu Oct 03 00:51:48 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.24",""
"failed","Thu Oct 03 00:34:08 GMT 2024","Thu Oct 03 00:34:08 GMT 2024","15","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E3-MATCH-STATES.06",""
"passed","Thu Oct 03 00:34:08 GMT 2024","Thu Oct 03 00:34:08 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.03",""
"passed","Thu Oct 03 01:21:07 GMT 2024","Thu Oct 03 01:21:07 GMT 2024","2","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.22",""
"passed","Thu Oct 03 00:34:04 GMT 2024","Thu Oct 03 00:34:08 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.letlet",""
"failed","Thu Oct 03 01:29:55 GMT 2024","Thu Oct 03 01:29:55 GMT 2024","301","","CURRENT","","CURRENT","","TESTS0.07",""
"failed","Thu Oct 03 01:25:43 GMT 2024","Thu Oct 03 01:25:44 GMT 2024","1553","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-LET-TEST.11",""
"passed","Thu Oct 03 01:18:00 GMT 2024","Thu Oct 03 01:18:00 GMT 2024","516","","HOL","","HOL","","NATPARITYTEST.17",""
"passed","Thu Oct 03 00:35:44 GMT 2024","Thu Oct 03 00:35:44 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.03",""
"passed","Thu Oct 03 01:56:42 GMT 2024","Thu Oct 03 01:56:42 GMT 2024","3","","BASIC","","BASIC","","KEY-LOOKUPS-MANY.01",""
"failed","Thu Oct 03 00:53:50 GMT 2024","Thu Oct 03 00:53:50 GMT 2024","106","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.59",""
"passed","Thu Oct 03 01:23:50 GMT 2024","Thu Oct 03 01:23:50 GMT 2024","2","","POLYWARD-CHAINING","","POLYWARD-CHAINING","","PC-XP.10",""
"passed","Thu Oct 03 00:34:04 GMT 2024","Thu Oct 03 00:34:11 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","basic.hanoi-one-space",""
"passed","Thu Oct 03 01:21:07 GMT 2024","Thu Oct 03 01:21:07 GMT 2024","3","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.39",""
"passed","Thu Oct 03 01:17:56 GMT 2024","Thu Oct 03 01:17:56 GMT 2024","2","","FORWARD-CHAINING","","FORWARD-CHAINING","","FC-XP.06",""
"failed","Thu Oct 03 02:03:03 GMT 2024","Thu Oct 03 02:03:03 GMT 2024","79","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT-3.15",""
"passed","Thu Oct 03 00:43:50 GMT 2024","Thu Oct 03 00:43:50 GMT 2024","3","","QUICK","","QUICK","","F1-IMPORTS.01",""
