"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sun Oct 06 01:54:15 GMT 2024","Sun Oct 06 01:54:15 GMT 2024","14","","CONTAINERS-ARE-SPACES","","CONTAINERS-ARE-SPACES","","05-MATCH-SUPERPOSE-ELEMENT-LIKE-SPACE.02",""
"passed","Sun Oct 06 00:47:16 GMT 2024","Sun Oct 06 00:47:16 GMT 2024","2","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS5.08",""
"passed","Sun Oct 06 00:55:25 GMT 2024","Sun Oct 06 00:55:25 GMT 2024","2","","STD","","STD","","LTE.05",""
"passed","Sun Oct 06 01:14:01 GMT 2024","Sun Oct 06 01:14:01 GMT 2024","2","","CHECK-TYPES","","CHECK-TYPES","","D4-TYPE-PROP.17",""
"passed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.09",""
"passed","Sun Oct 06 01:13:40 GMT 2024","Sun Oct 06 01:13:40 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","B5-TYPES-PRELIM.12",""
"passed","Sun Oct 06 00:53:45 GMT 2024","Sun Oct 06 00:53:45 GMT 2024","4","","INTROSPECT","","INTROSPECT","","SHOW-TYPE.05",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","match.DeductionImplicationDirectIntroductionMatchTest",""
"passed","Sun Oct 06 01:28:36 GMT 2024","Sun Oct 06 01:28:36 GMT 2024","2","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-TYPE-CHECKING.12",""
"passed","Sun Oct 06 00:44:39 GMT 2024","Sun Oct 06 00:44:39 GMT 2024","9","","ANTI-REGRESSION","","ANTI-REGRESSION","","METTALOGTESTCURRIED2.07",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:37:03 GMT 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","bigram-sentence-evaluator.trigramModel",""
"passed","Sun Oct 06 01:49:34 GMT 2024","Sun Oct 06 01:49:34 GMT 2024","98","","DIRECT-COMP","","DIRECT-COMP","","00A-LANG-COMPILED-CASE.07",""
"failed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","12","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E3-MATCH-STATES.06",""
"passed","Sun Oct 06 00:46:48 GMT 2024","Sun Oct 06 00:46:48 GMT 2024","2","","QUICK","","QUICK","","D4-TYPE-PROP.02",""
"failed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","96","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D5-AUTO-TYPES.06",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","comparisons.inf-ctl-month-xp-long",""
"passed","Sun Oct 06 01:14:01 GMT 2024","Sun Oct 06 01:14:01 GMT 2024","2","","CHECK-TYPES","","CHECK-TYPES","","D4-TYPE-PROP.22",""
"passed","Sun Oct 06 01:20:37 GMT 2024","Sun Oct 06 01:20:37 GMT 2024","3","","FORWARD-CHAINER","","FORWARD-CHAINER","","FORWARD-CHAINER-XP.29",""
"passed","Sun Oct 06 01:17:55 GMT 2024","Sun Oct 06 01:17:55 GMT 2024","3","","BACKWARD-CHAINING","","BACKWARD-CHAINING","","BC-XP.10",""
"failed","Sun Oct 06 02:05:55 GMT 2024","Sun Oct 06 02:05:55 GMT 2024","80","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT.15",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","transpiler.peano",""
"passed","Sun Oct 06 01:17:55 GMT 2024","Sun Oct 06 01:17:55 GMT 2024","3","","BACKWARD-CHAINING","","BACKWARD-CHAINING","","BC-XP.05",""
"passed","Sun Oct 06 01:21:58 GMT 2024","Sun Oct 06 01:21:58 GMT 2024","1","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-XP.10",""
"passed","Sun Oct 06 01:50:36 GMT 2024","Sun Oct 06 01:50:36 GMT 2024","2","","TRANSPILER","","TRANSPILER","","LETLET.01",""
"passed","Sun Oct 06 00:56:53 GMT 2024","Sun Oct 06 00:56:53 GMT 2024","3","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.01",""
"passed","Sun Oct 06 00:55:25 GMT 2024","Sun Oct 06 00:55:25 GMT 2024","2","","STD","","STD","","LTE.01",""
"passed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.14",""
"passed","Sun Oct 06 00:55:25 GMT 2024","Sun Oct 06 00:55:25 GMT 2024","6","","STD","","STD","","HIGHER-ORDER-FUNCS.08",""
"passed","Sun Oct 06 00:54:44 GMT 2024","Sun Oct 06 00:54:44 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.01",""
"passed","Sun Oct 06 00:54:44 GMT 2024","Sun Oct 06 00:54:44 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-FLOAT.01",""
"passed","Sun Oct 06 01:51:02 GMT 2024","Sun Oct 06 01:51:02 GMT 2024","1","","WALK-THRU","","WALK-THRU","","BCHAIN-COMP.03",""
"passed","Sun Oct 06 01:18:32 GMT 2024","Sun Oct 06 01:18:32 GMT 2024","130","","TRUTHVALUE","","TRUTHVALUE","","TRUTHVALUETEST.08",""
"passed","Sun Oct 06 02:05:55 GMT 2024","Sun Oct 06 02:05:55 GMT 2024","2","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT-3.11",""
"passed","Sun Oct 06 01:17:50 GMT 2024","Sun Oct 06 01:17:50 GMT 2024","2","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.14",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.d4_type_prop",""
"passed","Sun Oct 06 01:06:19 GMT 2024","Sun Oct 06 01:06:19 GMT 2024","92","","PROB-DEP-TYPES","","PROB-DEP-TYPES","","PROB-DEP-TYPES.01",""
"passed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","7","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C3-PLN-STV.04",""
"passed","Sun Oct 06 00:55:25 GMT 2024","Sun Oct 06 00:55:25 GMT 2024","118","","STD","","STD","","SYMBOLS.01",""
"passed","Sun Oct 06 00:56:43 GMT 2024","Sun Oct 06 00:56:43 GMT 2024","2","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.55",""
"passed","Sun Oct 06 00:38:37 GMT 2024","Sun Oct 06 00:38:37 GMT 2024","1","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.04",""
"passed","Sun Oct 06 00:47:16 GMT 2024","Sun Oct 06 00:47:16 GMT 2024","116","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS0.04",""
"failed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:37:35 GMT 2024","41000","","WHOLE-TESTS","","WHOLE-TESTS","","python_from_metta.requests",""
"passed","Sun Oct 06 01:21:58 GMT 2024","Sun Oct 06 01:21:58 GMT 2024","2","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-XP.01",""
"passed","Sun Oct 06 01:10:58 GMT 2024","Sun Oct 06 01:10:58 GMT 2024","179","","TRAVERSER","","TRAVERSER","","BASIC.01",""
"passed","Sun Oct 06 01:20:53 GMT 2024","Sun Oct 06 01:20:53 GMT 2024","3","","HOL","","HOL","","NATSTANDALONETEST.01",""
"passed","Sun Oct 06 00:38:37 GMT 2024","Sun Oct 06 00:38:37 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","XOR-TEST.10",""
"passed","Sun Oct 06 01:57:24 GMT 2024","Sun Oct 06 01:57:24 GMT 2024","3","","MULTIDIRECTIONAL","","MULTIDIRECTIONAL","","OBIF.01",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:37:12 GMT 2024","18000","","WHOLE-TESTS","","WHOLE-TESTS","","main-branch.tests1_pre",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.or_test",""
"passed","Sun Oct 06 01:41:46 GMT 2024","Sun Oct 06 01:41:46 GMT 2024","2","","NEW","","NEW","","TESTS0.04",""
"passed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","F1-IMPORTS.14",""
"passed","Sun Oct 06 01:51:02 GMT 2024","Sun Oct 06 01:51:02 GMT 2024","2","","WALK-THRU","","WALK-THRU","","TEST-IF-CLOSED.08",""
"passed","Sun Oct 06 01:17:55 GMT 2024","Sun Oct 06 01:17:55 GMT 2024","2","","BACKWARD-CHAINING","","BACKWARD-CHAINING","","BC-XP.01",""
"passed","Sun Oct 06 00:56:43 GMT 2024","Sun Oct 06 00:56:43 GMT 2024","2","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.39",""
"failed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:37:40 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","current.tests4",""
"passed","Sun Oct 06 01:10:58 GMT 2024","Sun Oct 06 01:10:58 GMT 2024","3","","TRAVERSER","","TRAVERSER","","BASIC.07",""
"passed","Sun Oct 06 01:24:03 GMT 2024","Sun Oct 06 01:24:03 GMT 2024","3","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.18",""
"passed","Sun Oct 06 00:54:44 GMT 2024","Sun Oct 06 00:54:44 GMT 2024","109","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SYMBOLS.14",""
"passed","Sun Oct 06 01:26:44 GMT 2024","Sun Oct 06 01:26:44 GMT 2024","2","","POLYWARD-CHAINING","","POLYWARD-CHAINING","","PC-XP.06",""
"passed","Sun Oct 06 01:54:23 GMT 2024","Sun Oct 06 01:54:23 GMT 2024","6","","DEBUGGING","","DEBUGGING","","HYPERON-EXPERIMENTAL-ISSUE-516.01",""
"passed","Sun Oct 06 01:20:17 GMT 2024","Sun Oct 06 01:20:17 GMT 2024","2","","ENTAIL","","ENTAIL","","IMPLICATIONDIRECTINTRODUCTIONENTAILTEST.06",""
"passed","Sun Oct 06 01:17:50 GMT 2024","Sun Oct 06 01:17:50 GMT 2024","2","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.20",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","walk_thru.test_if_closed",""
"passed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.10",""
"passed","Sun Oct 06 01:41:46 GMT 2024","Sun Oct 06 01:41:46 GMT 2024","2","","NEW","","NEW","","TESTS0.03",""
"passed","Sun Oct 06 00:38:37 GMT 2024","Sun Oct 06 00:38:37 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.20",""
"passed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.19",""
"failed","Sun Oct 06 01:28:36 GMT 2024","Sun Oct 06 01:28:36 GMT 2024","436","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-CASE-TEST.08",""
"failed","Sun Oct 06 01:59:37 GMT 2024","Sun Oct 06 01:59:37 GMT 2024","88","","BASIC","","BASIC","","STATE-TYPES.08",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:37:00 GMT 2024","6000","","WHOLE-TESTS","","WHOLE-TESTS","","main-branch.nalifier_Prev",""
"passed","Sun Oct 06 00:53:45 GMT 2024","Sun Oct 06 00:53:45 GMT 2024","2","","INTROSPECT","","INTROSPECT","","SHOW-TYPE.04",""
"passed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E3-MATCH-STATES.02",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","match.DeductionMatchTest",""
"passed","Sun Oct 06 01:37:51 GMT 2024","Sun Oct 06 01:37:51 GMT 2024","132","","NARS-V0","","NARS-V0","","TESTS0.01",""
"passed","Sun Oct 06 01:14:01 GMT 2024","Sun Oct 06 01:14:01 GMT 2024","2","","CHECK-TYPES","","CHECK-TYPES","","D4-TYPE-PROP.11",""
"passed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","13","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D1-GADT.09",""
"passed","Sun Oct 06 00:56:53 GMT 2024","Sun Oct 06 00:56:53 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.14",""
"failed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:37:09 GMT 2024","15000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.mettalogTestCurried",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","spaces.add-remove-match-strings",""
"passed","Sun Oct 06 01:11:10 GMT 2024","Sun Oct 06 01:11:10 GMT 2024","1","","AI-SERVICE","","AI-SERVICE","","AI-SERVICE-COMPOSITION-SANITY.04",""
"passed","Sun Oct 06 00:38:37 GMT 2024","Sun Oct 06 00:38:37 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-INTERSECTION-TESTS.14",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","logic.puzzle",""
"passed","Sun Oct 06 02:05:55 GMT 2024","Sun Oct 06 02:05:55 GMT 2024","2","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT-3.14",""
"passed","Sun Oct 06 00:46:48 GMT 2024","Sun Oct 06 00:46:48 GMT 2024","2","","QUICK","","QUICK","","D1-GADT.07",""
"passed","Sun Oct 06 00:36:50 GMT 2024","Sun Oct 06 00:36:50 GMT 2024","2","","MODULE-SYSTEM","","MODULE-SYSTEM","","C2-SPACES.02",""
"failed","Sun Oct 06 01:24:03 GMT 2024","Sun Oct 06 01:24:03 GMT 2024","414","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IBC-XP.33",""
"passed","Sun Oct 06 01:17:55 GMT 2024","Sun Oct 06 01:17:55 GMT 2024","2","","BACKWARD-CHAINING","","BACKWARD-CHAINING","","BC-XP.27",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-wam-issue-116.test_spo_5000",""
"passed","Sun Oct 06 00:46:48 GMT 2024","Sun Oct 06 00:46:48 GMT 2024","2","","QUICK","","QUICK","","D4-TYPE-PROP.16",""
"failed","Sun Oct 06 01:16:43 GMT 2024","Sun Oct 06 01:16:43 GMT 2024","51","","DEPENDENT-TYPES","","DEPENDENT-TYPES","","IMPLICATIONDIRECTINTRODUCTIONDTLTEST.11",""
"failed","Sun Oct 06 00:56:43 GMT 2024","Sun Oct 06 00:56:43 GMT 2024","75","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.71",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.states_spaces",""
"passed","Sun Oct 06 00:42:32 GMT 2024","Sun Oct 06 00:42:32 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SUPERCOLLAPSE.08",""
"passed","Sun Oct 06 00:54:44 GMT 2024","Sun Oct 06 00:54:44 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.03",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.letlet",""
"passed","Sun Oct 06 00:38:37 GMT 2024","Sun Oct 06 00:38:37 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","OR-TEST.15",""
"passed","Sun Oct 06 00:38:37 GMT 2024","Sun Oct 06 00:38:37 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","FIRST-ANSWER.01",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:58 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","multidirectional.ioioioi_using_equality",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","quick.c1_grounded_basic",""
"failed","Sun Oct 06 01:21:58 GMT 2024","Sun Oct 06 01:21:58 GMT 2024","33","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-XP.11",""
"failed","Sun Oct 06 00:56:43 GMT 2024","Sun Oct 06 00:56:43 GMT 2024","60","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.73",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-mettalog_sanity.space_subtraction_tests",""
"passed","Sun Oct 06 00:36:59 GMT 2024","Sun Oct 06 00:36:59 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D4-TYPE-PROP.12",""
"passed","Sun Oct 06 00:36:54 GMT 2024","Sun Oct 06 00:37:03 GMT 2024","9000","","WHOLE-TESTS","","WHOLE-TESTS","","iterative-chaining.ibc-xp",""
"passed","Sun Oct 06 00:38:37 GMT 2024","Sun Oct 06 00:38:37 GMT 2024","6","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","SPACE-INTERSECTION-TESTS.03",""
"passed","Sun Oct 06 01:17:50 GMT 2024","Sun Oct 06 01:17:50 GMT 2024","2","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.07",""
"passed","Sun Oct 06 01:13:40 GMT 2024","Sun Oct 06 01:13:40 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.26",""
"passed","Sun Oct 06 00:42:32 GMT 2024","Sun Oct 06 00:42:32 GMT 2024","4","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TYPES.01",""
"passed","Sun Oct 06 01:59:37 GMT 2024","Sun Oct 06 01:59:37 GMT 2024","2","","BASIC","","BASIC","","HYPERPOSING-SHARED.06",""
"passed","Sun Oct 06 01:20:53 GMT 2024","Sun Oct 06 01:20:53 GMT 2024","2","","HOL","","HOL","","NATPARITYTEST.07",""
"failed","Sun Oct 06 00:53:45 GMT 2024","Sun Oct 06 00:53:45 GMT 2024","117","","INTROSPECT","","INTROSPECT","","SHOW-TYPE.03",""
"passed","Sun Oct 06 01:17:55 GMT 2024","Sun Oct 06 01:17:55 GMT 2024","2","","BACKWARD-CHAINING","","BACKWARD-CHAINING","","BC-XP.23",""
