"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4000","hyperon-mettalog_sanity.01_lang_inc","","Wed Nov 20 00:35:33 GMT 2024","passed","Wed Nov 20 00:35:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","INF-CTL-MONTH-XP-SHORT-3.12","","Wed Nov 20 02:03:20 GMT 2024","passed","Wed Nov 20 02:03:20 GMT 2024","","COMPARISONS","COMPARISONS",""
"","2","C1-GROUNDED-BASIC.16","","Wed Nov 20 00:45:22 GMT 2024","passed","Wed Nov 20 00:45:22 GMT 2024","","QUICK","QUICK",""
"","2","ADD-REMOVE-MATCH-INTEGER.31","","Wed Nov 20 00:52:35 GMT 2024","passed","Wed Nov 20 00:52:35 GMT 2024","","SPACES","SPACES",""
"","8000","iterative-chaining.ibc-xp","","Wed Nov 20 00:35:33 GMT 2024","passed","Wed Nov 20 00:35:41 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","DEDUCTIONFORMULATEST.09","","Wed Nov 20 01:16:03 GMT 2024","passed","Wed Nov 20 01:16:03 GMT 2024","","FORMULA","FORMULA",""
"","3","D2-HIGHERFUNC.17","","Wed Nov 20 00:35:38 GMT 2024","passed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","76","INF-CTL-MONTH-XP.12","","Wed Nov 20 01:19:32 GMT 2024","failed","Wed Nov 20 01:19:32 GMT 2024","","INFERENCE-CONTROL","INFERENCE-CONTROL",""
"","3","IF.01","","Wed Nov 20 00:41:08 GMT 2024","passed","Wed Nov 20 00:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","DEDUCTIONFORMULATEST.06","","Wed Nov 20 01:16:03 GMT 2024","passed","Wed Nov 20 01:16:03 GMT 2024","","FORMULA","FORMULA",""
"","2","TMPMATCH2.03","","Wed Nov 20 01:48:28 GMT 2024","passed","Wed Nov 20 01:48:28 GMT 2024","","WALK-THRU","WALK-THRU",""
"","91","STDLIB-METTALOG-TEST-PT2.59","","Wed Nov 20 00:54:39 GMT 2024","failed","Wed Nov 20 00:54:39 GMT 2024","","STDLIB-METTALOG","STDLIB-METTALOG",""
"","326","METTALOGTESTCURRIED2.07","","Wed Nov 20 01:48:28 GMT 2024","passed","Wed Nov 20 01:48:28 GMT 2024","","WALK-THRU","WALK-THRU",""
"","59","CREATE-SERVER.04","","Wed Nov 20 01:52:49 GMT 2024","failed","Wed Nov 20 01:52:49 GMT 2024","","DISTRIBUTED-PROCESSING","DISTRIBUTED-PROCESSING",""
"","4000","module-system.f1_imports","","Wed Nov 20 00:35:33 GMT 2024","passed","Wed Nov 20 00:35:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","186","SYNTHESIZE-VIA-UNIFY-TEST.05","","Wed Nov 20 01:26:05 GMT 2024","failed","Wed Nov 20 01:26:05 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","69","OBIF-CLP.01","","Wed Nov 20 01:54:43 GMT 2024","failed","Wed Nov 20 01:54:43 GMT 2024","","MULTIDIRECTIONAL","MULTIDIRECTIONAL",""
"","580","IOIOIOI.03","","Wed Nov 20 01:54:43 GMT 2024","passed","Wed Nov 20 01:54:43 GMT 2024","","MULTIDIRECTIONAL","MULTIDIRECTIONAL",""
"","2","QUERIES.03","","Wed Nov 20 01:07:51 GMT 2024","passed","Wed Nov 20 01:07:51 GMT 2024","","STRIPS-TO-METTA-IMPROVED","STRIPS-TO-METTA-IMPROVED",""
"","1","D2-HIGHERFUNC.17","","Wed Nov 20 01:11:36 GMT 2024","passed","Wed Nov 20 01:11:36 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","1","BC-XP.20","","Wed Nov 20 01:15:32 GMT 2024","passed","Wed Nov 20 01:15:32 GMT 2024","","BACKWARD-CHAINING","BACKWARD-CHAINING",""
"","2","D4-TYPE-PROP.15","","Wed Nov 20 00:35:38 GMT 2024","passed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","B0-CHAINING-PRELIM.02","","Wed Nov 20 00:35:38 GMT 2024","passed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","13","D1-GADT.05","","Wed Nov 20 00:35:38 GMT 2024","passed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","225","CREATION.03","","Wed Nov 20 01:08:32 GMT 2024","failed","Wed Nov 20 01:08:32 GMT 2024","","TRAVERSER","TRAVERSER",""
"","2","F1-IMPORTS.06","","Wed Nov 20 00:35:38 GMT 2024","passed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","HYPERPOSE.07","","Wed Nov 20 00:41:08 GMT 2024","passed","Wed Nov 20 00:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","TYPE-PROP.65","","Wed Nov 20 01:11:15 GMT 2024","passed","Wed Nov 20 01:11:15 GMT 2024","","CHECK-TYPES-TEMP","CHECK-TYPES-TEMP",""
"","2","XOR-TEST.08","","Wed Nov 20 00:37:14 GMT 2024","passed","Wed Nov 20 00:37:14 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","BACKWARD-CHAINER-XP.05","","Wed Nov 20 01:15:26 GMT 2024","passed","Wed Nov 20 01:15:26 GMT 2024","","BACKWARD-CHAINER","BACKWARD-CHAINER",""
"","2","PC-XP.08","","Wed Nov 20 01:24:14 GMT 2024","passed","Wed Nov 20 01:24:14 GMT 2024","","POLYWARD-CHAINING","POLYWARD-CHAINING",""
"","3","D2-HIGHERFUNC.26","","Wed Nov 20 00:45:22 GMT 2024","passed","Wed Nov 20 00:45:22 GMT 2024","","QUICK","QUICK",""
"","2","IBC-XP.18","","Wed Nov 20 01:21:33 GMT 2024","passed","Wed Nov 20 01:21:33 GMT 2024","","ITERATIVE-CHAINING","ITERATIVE-CHAINING",""
"","8000","comparisons.nils_if_control_test_2","","Wed Nov 20 00:35:33 GMT 2024","passed","Wed Nov 20 00:35:41 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","ADD-ATOM-MATCH.01","","Wed Nov 20 00:41:08 GMT 2024","passed","Wed Nov 20 00:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","60","IMPL-METTALOGTESTCURRIED.07","","Wed Nov 20 01:48:28 GMT 2024","passed","Wed Nov 20 01:48:28 GMT 2024","","WALK-THRU","WALK-THRU",""
"","2","TYPE-PROP.08","","Wed Nov 20 00:50:19 GMT 2024","passed","Wed Nov 20 00:50:19 GMT 2024","","CHAINING","CHAINING",""
"","2","TMPMATCH1.03","","Wed Nov 20 01:48:28 GMT 2024","passed","Wed Nov 20 01:48:28 GMT 2024","","WALK-THRU","WALK-THRU",""
"","2","BACKWARD-CHAINER-XP.17","","Wed Nov 20 01:15:26 GMT 2024","passed","Wed Nov 20 01:15:26 GMT 2024","","BACKWARD-CHAINER","BACKWARD-CHAINER",""
"","2","ADD-REMOVE-MATCH-FLOAT.10","","Wed Nov 20 00:52:35 GMT 2024","passed","Wed Nov 20 00:52:35 GMT 2024","","SPACES","SPACES",""
"","3","CHAPTER-2-2.01","","Wed Nov 20 00:54:49 GMT 2024","passed","Wed Nov 20 00:54:49 GMT 2024","","SICP-BOOK","SICP-BOOK",""
"","2","D1-GADT.01","","Wed Nov 20 00:35:38 GMT 2024","passed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","PLN-XP-LOCAL-V2.01","","Wed Nov 20 00:50:19 GMT 2024","passed","Wed Nov 20 00:50:19 GMT 2024","","CHAINING","CHAINING",""
"","3","DEDUCTIONDTLTEST.02","","Wed Nov 20 01:14:18 GMT 2024","passed","Wed Nov 20 01:14:18 GMT 2024","","DEPENDENT-TYPES","DEPENDENT-TYPES",""
"","3","SYNTHESIZE-VIA-TYPE-CHECKING.10","","Wed Nov 20 01:26:05 GMT 2024","passed","Wed Nov 20 01:26:05 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","3","HYPERPOSING.03","","Wed Nov 20 01:57:00 GMT 2024","passed","Wed Nov 20 01:57:00 GMT 2024","","BASIC","BASIC",""
"","4000","metta-morph_tests.hyperpose","","Wed Nov 20 00:35:33 GMT 2024","passed","Wed Nov 20 00:35:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","SUPERCOLLAPSE.02","","Wed Nov 20 00:41:08 GMT 2024","passed","Wed Nov 20 00:41:08 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","HIGHER-ORDER-FUNCS.05","","Wed Nov 20 00:53:17 GMT 2024","passed","Wed Nov 20 00:53:17 GMT 2024","","STD","STD",""
"","2","AI-SERVICE-COMPOSITION-EASY.01","","Wed Nov 20 01:08:43 GMT 2024","passed","Wed Nov 20 01:08:43 GMT 2024","","AI-SERVICE","AI-SERVICE",""
"","2","A1-SYMBOLS.02","","Wed Nov 20 00:35:38 GMT 2024","passed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","FORWARD-CHAINER-TEST.11","","Wed Nov 20 01:18:08 GMT 2024","passed","Wed Nov 20 01:18:08 GMT 2024","","FORWARD-CHAINER","FORWARD-CHAINER",""
"","108","D5-AUTO-TYPES.04","","Wed Nov 20 00:35:38 GMT 2024","failed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","32","STDLIB-METTALOG-TEST-PT2.18","","Wed Nov 20 00:54:39 GMT 2024","failed","Wed Nov 20 00:54:39 GMT 2024","","STDLIB-METTALOG","STDLIB-METTALOG",""
"","1","QUERIES.16","","Wed Nov 20 01:07:51 GMT 2024","passed","Wed Nov 20 01:07:51 GMT 2024","","STRIPS-TO-METTA-IMPROVED","STRIPS-TO-METTA-IMPROVED",""
"","7000","basic.hanoi-one-space","","Wed Nov 20 00:35:33 GMT 2024","passed","Wed Nov 20 00:35:40 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","40000","nars_extras.TestNARS_listing","","Wed Nov 20 00:35:33 GMT 2024","failed","Wed Nov 20 00:36:13 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","CHAINING-PRELIM.02","","Wed Nov 20 00:50:19 GMT 2024","passed","Wed Nov 20 00:50:19 GMT 2024","","CHAINING","CHAINING",""
"","105","TYPE-PROP.76","","Wed Nov 20 01:11:15 GMT 2024","failed","Wed Nov 20 01:11:15 GMT 2024","","CHECK-TYPES-TEMP","CHECK-TYPES-TEMP",""
"","2","A1-SYMBOLS.03","","Wed Nov 20 00:35:38 GMT 2024","passed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","CHAPTER-1-1.15","","Wed Nov 20 00:54:49 GMT 2024","passed","Wed Nov 20 00:54:49 GMT 2024","","SICP-BOOK","SICP-BOOK",""
"","3","FC-XP.02","","Wed Nov 20 01:18:18 GMT 2024","passed","Wed Nov 20 01:18:18 GMT 2024","","FORWARD-CHAINING","FORWARD-CHAINING",""
"","76","B5-TYPES-PRELIM.02","","Wed Nov 20 00:35:38 GMT 2024","failed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","4000","hol.ListTest","","Wed Nov 20 00:35:33 GMT 2024","passed","Wed Nov 20 00:35:37 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","47","C1-GROUNDED-BASIC.15","","Wed Nov 20 00:35:38 GMT 2024","failed","Wed Nov 20 00:35:38 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","UNIFY-VIA-CASE.01","","Wed Nov 20 01:26:05 GMT 2024","passed","Wed Nov 20 01:26:05 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","40000","parallelism.builtins","","Wed Nov 20 00:35:33 GMT 2024","failed","Wed Nov 20 00:36:13 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
