"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"failed","Sat Sep 21 01:15:32 GMT 2024","Sat Sep 21 01:15:32 GMT 2024","24","","HOL","","HOL","","NATTEST.04",""
"passed","Sat Sep 21 01:23:11 GMT 2024","Sat Sep 21 01:23:11 GMT 2024","2","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-TYPE-CHECKING.11",""
"passed","Sat Sep 21 01:21:23 GMT 2024","Sat Sep 21 01:21:23 GMT 2024","43","","SUBTYPING","","SUBTYPING","","SUBTYPING-TEST.04",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:30 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","basic.hyperposing-unshared",""
"passed","Sat Sep 21 01:13:16 GMT 2024","Sat Sep 21 01:13:16 GMT 2024","6","","TRUTHVALUE","","TRUTHVALUE","","TRUTHVALUETEST.01",""
"failed","Sat Sep 21 00:52:10 GMT 2024","Sat Sep 21 00:52:10 GMT 2024","13","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.20",""
"passed","Sat Sep 21 00:37:56 GMT 2024","Sat Sep 21 00:37:56 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","SEQUENTIAL-NESTED.06",""
"passed","Sat Sep 21 02:00:28 GMT 2024","Sat Sep 21 02:00:28 GMT 2024","2","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT.13",""
"failed","Sat Sep 21 00:42:33 GMT 2024","Sat Sep 21 00:42:33 GMT 2024","969","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS2.03",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:30 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.b4_nondeterm",""
"failed","Sat Sep 21 00:49:03 GMT 2024","Sat Sep 21 00:49:03 GMT 2024","101","","INTROSPECT","","INTROSPECT","","SHOW-TYPE.12",""
"passed","Sat Sep 21 00:42:33 GMT 2024","Sat Sep 21 00:42:33 GMT 2024","2","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS3.01",""
"passed","Sat Sep 21 01:23:11 GMT 2024","Sat Sep 21 01:23:11 GMT 2024","2","","EXPERIMENTS","","EXPERIMENTS","","UNIFY-VIA-LET.07",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:33 GMT 2024","7000","","WHOLE-TESTS","","WHOLE-TESTS","","basic.hanoi-one-space",""
"passed","Sat Sep 21 01:13:16 GMT 2024","Sat Sep 21 01:13:16 GMT 2024","2","","TRUTHVALUE","","TRUTHVALUE","","TRUTHVALUETEST.06",""
"passed","Sat Sep 21 01:31:10 GMT 2024","Sat Sep 21 01:31:10 GMT 2024","3","","NARS-EXTRAS","","NARS-EXTRAS","","RUN-MINNARS.01",""
"failed","Sat Sep 21 00:49:03 GMT 2024","Sat Sep 21 00:49:03 GMT 2024","134","","INTROSPECT","","INTROSPECT","","SHOW-TYPE.07",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:33:06 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","SICP_book.chapter_1_3_2",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:30 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.hyperpose",""
"passed","Sat Sep 21 00:52:10 GMT 2024","Sat Sep 21 00:52:10 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-2-4.15",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:30 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","formula.DeductionFormulaTest",""
"failed","Sat Sep 21 01:23:11 GMT 2024","Sat Sep 21 01:23:12 GMT 2024","1591","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-LET-TEST.11",""
"failed","Sat Sep 21 00:42:33 GMT 2024","Sat Sep 21 00:42:35 GMT 2024","2006","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS2.07",""
"passed","Sat Sep 21 00:32:22 GMT 2024","Sat Sep 21 00:32:22 GMT 2024","2","","MODULE-SYSTEM","","MODULE-SYSTEM","","F1-IMPORTS.09",""
"passed","Sat Sep 21 00:52:00 GMT 2024","Sat Sep 21 00:52:00 GMT 2024","2","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.39",""
"passed","Sat Sep 21 00:37:56 GMT 2024","Sat Sep 21 00:37:56 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-VOID.03",""
"passed","Sat Sep 21 00:50:00 GMT 2024","Sat Sep 21 00:50:00 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-SS-SYMBOLS.05",""
"failed","Sat Sep 21 01:48:47 GMT 2024","Sat Sep 21 01:48:47 GMT 2024","12","","CONTAINERS-ARE-SPACES","","CONTAINERS-ARE-SPACES","","04-MATCH-LIST-LIKE-SPACE.01",""
"passed","Sat Sep 21 01:08:48 GMT 2024","Sat Sep 21 01:08:48 GMT 2024","16","","CHECK-TYPES","","CHECK-TYPES","","D4-TYPE-PROP.20",""
"passed","Sat Sep 21 00:42:06 GMT 2024","Sat Sep 21 00:42:06 GMT 2024","2","","QUICK","","QUICK","","C1-GROUNDED-BASIC.05",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:30 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","spaces.add-remove-match-ss-strings",""
"failed","Sat Sep 21 00:52:00 GMT 2024","Sat Sep 21 00:52:00 GMT 2024","42","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.12",""
"passed","Sat Sep 21 01:15:27 GMT 2024","Sat Sep 21 01:15:27 GMT 2024","3","","FORWARD-CHAINING","","FORWARD-CHAINING","","FC-XP.31",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:30 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","common.ListTest",""
"passed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","3","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-XP.05",""
"passed","Sat Sep 21 01:13:26 GMT 2024","Sat Sep 21 01:13:26 GMT 2024","3","","CURRIED-CHAINING","","CURRIED-CHAINING","","CURRIED-CHAINER.06",""
"passed","Sat Sep 21 01:05:58 GMT 2024","Sat Sep 21 01:05:58 GMT 2024","2","","AI-SERVICE","","AI-SERVICE","","AI-SERVICE-COMPOSITION-EASY.01",""
"passed","Sat Sep 21 00:42:06 GMT 2024","Sat Sep 21 00:42:06 GMT 2024","1","","QUICK","","QUICK","","D2-HIGHERFUNC.11",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:33:09 GMT 2024","43000","","WHOLE-TESTS","","WHOLE-TESTS","","synth_buffer.time_synthesize_long",""
"passed","Sat Sep 21 00:47:02 GMT 2024","Sat Sep 21 00:47:02 GMT 2024","1","","CHAINING","","CHAINING","","TYPES-PRELIM.14",""
"failed","Sat Sep 21 01:23:11 GMT 2024","Sat Sep 21 01:23:11 GMT 2024","240","","EXPERIMENTS","","EXPERIMENTS","","SYNTHESIZE-VIA-CASE-TEST.09",""
"passed","Sat Sep 21 01:15:32 GMT 2024","Sat Sep 21 01:15:32 GMT 2024","1","","HOL","","HOL","","NATPARITYTEST.13",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:30 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","std.get-atoms-test",""
"passed","Sat Sep 21 01:54:09 GMT 2024","Sat Sep 21 01:54:09 GMT 2024","2","","BASIC","","BASIC","","HYPERPOSING-UNSHARED.04",""
"passed","Sat Sep 21 01:13:12 GMT 2024","Sat Sep 21 01:13:12 GMT 2024","2","","FORMULA","","FORMULA","","DEDUCTIONFORMULATEST.12",""
"passed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","1","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-CONT-XP.08",""
"passed","Sat Sep 21 01:08:29 GMT 2024","Sat Sep 21 01:08:29 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.61",""
"passed","Sat Sep 21 00:34:05 GMT 2024","Sat Sep 21 00:34:05 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","STRING-TESTS.15",""
"passed","Sat Sep 21 00:52:00 GMT 2024","Sat Sep 21 00:52:00 GMT 2024","2","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.09",""
"passed","Sat Sep 21 00:42:06 GMT 2024","Sat Sep 21 00:42:06 GMT 2024","1","","QUICK","","QUICK","","D2-HIGHERFUNC.13",""
"passed","Sat Sep 21 00:32:31 GMT 2024","Sat Sep 21 00:32:31 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B0-CHAINING-PRELIM.04",""
"passed","Sat Sep 21 00:37:56 GMT 2024","Sat Sep 21 00:37:56 GMT 2024","143","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TESTS0.01",""
"failed","Sat Sep 21 01:18:38 GMT 2024","Sat Sep 21 01:18:38 GMT 2024","391","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IBC-XP.33",""
"passed","Sat Sep 21 00:37:56 GMT 2024","Sat Sep 21 00:37:56 GMT 2024","633","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","TESTS0.07",""
"failed","Sat Sep 21 01:08:29 GMT 2024","Sat Sep 21 01:08:29 GMT 2024","45","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.58",""
"passed","Sat Sep 21 00:50:00 GMT 2024","Sat Sep 21 00:50:00 GMT 2024","65","","SPACES","","SPACES","","ADD-REMOVE-MATCH-INTEGER.40",""
"passed","Sat Sep 21 01:08:29 GMT 2024","Sat Sep 21 01:08:29 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.16",""
"passed","Sat Sep 21 01:12:35 GMT 2024","Sat Sep 21 01:12:35 GMT 2024","3","","BACKWARD-CHAINER","","BACKWARD-CHAINER","","BACKWARD-CHAINER-XP.33",""
"failed","Sat Sep 21 01:05:47 GMT 2024","Sat Sep 21 01:05:47 GMT 2024","115","","TRAVERSER","","TRAVERSER","","BASIC.10",""
"passed","Sat Sep 21 00:42:06 GMT 2024","Sat Sep 21 00:42:06 GMT 2024","2","","QUICK","","QUICK","","D4-TYPE-PROP.14",""
"passed","Sat Sep 21 01:54:09 GMT 2024","Sat Sep 21 01:54:09 GMT 2024","2","","BASIC","","BASIC","","HYPERPOSING.02",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:31 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","metta-morph_tests.peano",""
"passed","Sat Sep 21 01:12:49 GMT 2024","Sat Sep 21 01:12:49 GMT 2024","2","","COMMON","","COMMON","","LISTTEST.13",""
"failed","Sat Sep 21 00:50:00 GMT 2024","Sat Sep 21 00:50:00 GMT 2024","84","","SPACES","","SPACES","","ADD-REMOVE-MATCH-FLOAT.16",""
"passed","Sat Sep 21 00:37:56 GMT 2024","Sat Sep 21 00:37:56 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","HYPERPOSE.05",""
"passed","Sat Sep 21 00:34:05 GMT 2024","Sat Sep 21 00:34:05 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.17",""
"passed","Sat Sep 21 01:27:21 GMT 2024","Sat Sep 21 01:27:21 GMT 2024","3","","CURRENT","","CURRENT","","TESTS5.01",""
"passed","Sat Sep 21 01:18:38 GMT 2024","Sat Sep 21 01:18:38 GMT 2024","3","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.41",""
"failed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","117","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-XP.02",""
"passed","Sat Sep 21 00:50:00 GMT 2024","Sat Sep 21 00:50:00 GMT 2024","2","","SPACES","","SPACES","","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.28",""
"failed","Sat Sep 21 00:32:31 GMT 2024","Sat Sep 21 00:32:31 GMT 2024","69","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","B5-TYPES-PRELIM.02",""
"passed","Sat Sep 21 02:00:28 GMT 2024","Sat Sep 21 02:00:28 GMT 2024","2","","COMPARISONS","","COMPARISONS","","INF-CTL-MONTH-XP-SHORT-3.07",""
"passed","Sat Sep 21 00:50:43 GMT 2024","Sat Sep 21 00:50:43 GMT 2024","3","","STD","","STD","","HIGHER-ORDER-FUNCS.01",""
"passed","Sat Sep 21 02:06:33 GMT 2024","Sat Sep 21 02:06:33 GMT 2024","2","","LANGUAGE-MODELS","","LANGUAGE-MODELS","","UNWEIGHTED-PLLM.05",""
"passed","Sat Sep 21 00:37:56 GMT 2024","Sat Sep 21 00:37:56 GMT 2024","2","","METTA-MORPH-TESTS","","METTA-MORPH-TESTS","","MATCH-SUPERPOSED-SPACES.03",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:33:08 GMT 2024","42000","","WHOLE-TESTS","","WHOLE-TESTS","","basic.pathfinding-hard",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:42 GMT 2024","16000","","WHOLE-TESTS","","WHOLE-TESTS","","anti-regression.debug_mettalogTestCurried",""
"passed","Sat Sep 21 01:15:18 GMT 2024","Sat Sep 21 01:15:18 GMT 2024","2","","FORWARD-CHAINER","","FORWARD-CHAINER","","FORWARD-CHAINER-XP.07",""
"passed","Sat Sep 21 00:32:31 GMT 2024","Sat Sep 21 00:32:31 GMT 2024","3","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","E2-STATES.01",""
"passed","Sat Sep 21 00:32:31 GMT 2024","Sat Sep 21 00:32:31 GMT 2024","1","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C2-SPACES.03",""
"passed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","3","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-CONT-XP.27",""
"failed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","76","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-XP.12",""
"passed","Sat Sep 21 00:42:33 GMT 2024","Sat Sep 21 00:42:33 GMT 2024","2","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS0.06",""
"passed","Sat Sep 21 00:34:05 GMT 2024","Sat Sep 21 00:34:05 GMT 2024","2","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","00-LANG-CASE.04",""
"failed","Sat Sep 21 01:15:32 GMT 2024","Sat Sep 21 01:15:32 GMT 2024","68","","HOL","","HOL","","NATSTANDALONETEST.15",""
"passed","Sat Sep 21 00:32:31 GMT 2024","Sat Sep 21 00:32:31 GMT 2024","12","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D1-GADT.05",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:33:11 GMT 2024","45000","","WHOLE-TESTS","","WHOLE-TESTS","","current.tests2",""
"failed","Sat Sep 21 00:52:00 GMT 2024","Sat Sep 21 00:52:00 GMT 2024","67","","STDLIB-METTALOG","","STDLIB-METTALOG","","STDLIB-METTALOG-TEST-PT2.74",""
"passed","Sat Sep 21 00:52:10 GMT 2024","Sat Sep 21 00:52:10 GMT 2024","2","","SICP-BOOK","","SICP-BOOK","","CHAPTER-1-3.02",""
"passed","Sat Sep 21 01:08:29 GMT 2024","Sat Sep 21 01:08:29 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","TYPE-PROP.49",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:31 GMT 2024","5000","","WHOLE-TESTS","","WHOLE-TESTS","","common.NumTest",""
"passed","Sat Sep 21 01:08:29 GMT 2024","Sat Sep 21 01:08:29 GMT 2024","2","","CHECK-TYPES-TEMP","","CHECK-TYPES-TEMP","","B5-TYPES-PRELIM.21",""
"passed","Sat Sep 21 01:13:26 GMT 2024","Sat Sep 21 01:13:26 GMT 2024","2","","CURRIED-CHAINING","","CURRIED-CHAINING","","CURRIED-CHAINER.03",""
"failed","Sat Sep 21 01:11:29 GMT 2024","Sat Sep 21 01:11:29 GMT 2024","360","","DEPENDENT-TYPES","","DEPENDENT-TYPES","","MODUSPONENSDTLTEST.03",""
"passed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","2","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-CONT-XP.11",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:32 GMT 2024","6000","","WHOLE-TESTS","","WHOLE-TESTS","","main-branch.minnars_Prev",""
"passed","Sat Sep 21 01:48:47 GMT 2024","Sat Sep 21 01:48:47 GMT 2024","2","","CONTAINERS-ARE-SPACES","","CONTAINERS-ARE-SPACES","","04-MATCH-LIST-LIKE-SPACE.04",""
"passed","Sat Sep 21 00:50:43 GMT 2024","Sat Sep 21 00:50:43 GMT 2024","3","","STD","","STD","","LTE.01",""
"passed","Sat Sep 21 01:13:12 GMT 2024","Sat Sep 21 01:13:12 GMT 2024","2","","FORMULA","","FORMULA","","DEDUCTIONFORMULATEST.04",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:33:06 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","comparisons.fibo_arg1c",""
"failed","Sat Sep 21 01:18:38 GMT 2024","Sat Sep 21 01:18:38 GMT 2024","164","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.24",""
"passed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","2","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-CONT-XP.05",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:30 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","std.higher_order_funcs",""
"passed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","2","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-CONT-XP.10",""
"failed","Sat Sep 21 01:18:38 GMT 2024","Sat Sep 21 01:18:38 GMT 2024","39","","ITERATIVE-CHAINING","","ITERATIVE-CHAINING","","IFC-XP.05",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:33:12 GMT 2024","46000","","WHOLE-TESTS","","WHOLE-TESTS","","current.tests3",""
"failed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","59","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-CONT-XP.18",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:33:06 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","comparisons.nils_if_control_test_4",""
"passed","Sat Sep 21 00:32:31 GMT 2024","Sat Sep 21 00:32:31 GMT 2024","2","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","D2-HIGHERFUNC.14",""
"passed","Sat Sep 21 00:32:31 GMT 2024","Sat Sep 21 00:32:31 GMT 2024","10","","HYPERON-EXPERIMENTAL-SCRIPTS","","HYPERON-EXPERIMENTAL-SCRIPTS","","C1-GROUNDED-BASIC.23",""
"passed","Sat Sep 21 01:05:47 GMT 2024","Sat Sep 21 01:05:47 GMT 2024","2","","TRAVERSER","","TRAVERSER","","BASIC.08",""
"passed","Sat Sep 21 01:08:48 GMT 2024","Sat Sep 21 01:08:48 GMT 2024","2","","CHECK-TYPES","","CHECK-TYPES","","D4-TYPE-PROP.01",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:33:06 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","dependent-types.MinerDTL2Test",""
"passed","Sat Sep 21 01:23:11 GMT 2024","Sat Sep 21 01:23:11 GMT 2024","2","","EXPERIMENTS","","EXPERIMENTS","","UNIFY-VIA-LET.06",""
"passed","Sat Sep 21 00:34:05 GMT 2024","Sat Sep 21 00:34:05 GMT 2024","3","","HYPERON-METTALOG-SANITY","","HYPERON-METTALOG-SANITY","","INTERSECTION-TESTS.01",""
"failed","Sat Sep 21 00:42:33 GMT 2024","Sat Sep 21 00:42:35 GMT 2024","2791","","MAIN-BRANCH","","MAIN-BRANCH","","TESTS3.06",""
"passed","Sat Sep 21 00:42:06 GMT 2024","Sat Sep 21 00:42:06 GMT 2024","2","","QUICK","","QUICK","","C1-GROUNDED-BASIC.16",""
"passed","Sat Sep 21 01:54:09 GMT 2024","Sat Sep 21 01:54:09 GMT 2024","2","","BASIC","","BASIC","","TEST-INFER-FUNCTION-APPLICATION-TYPE.01",""
"failed","Sat Sep 21 01:48:56 GMT 2024","Sat Sep 21 01:48:56 GMT 2024","102","","DEBUGGING","","DEBUGGING","","HYPERON-EXPERIMENTAL-ISSUE-492.01",""
"passed","Sat Sep 21 01:00:43 GMT 2024","Sat Sep 21 01:00:43 GMT 2024","2","","LOGIC","","LOGIC","","ALL-ANY.01",""
"passed","Sat Sep 21 01:16:38 GMT 2024","Sat Sep 21 01:16:38 GMT 2024","2","","INFERENCE-CONTROL","","INFERENCE-CONTROL","","INF-CTL-MONTH-BC-CONT-XP.09",""
"failed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:33:06 GMT 2024","40000","","WHOLE-TESTS","","WHOLE-TESTS","","SICP_book.chapter_1_2",""
"passed","Sat Sep 21 00:32:26 GMT 2024","Sat Sep 21 00:32:30 GMT 2024","4000","","WHOLE-TESTS","","WHOLE-TESTS","","hyperon-experimental_scripts.c2_spaces",""
