"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2","D2-HIGHERFUNC.10","","Wed Nov 13 01:10:35 GMT 2024","passed","Wed Nov 13 01:10:35 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","2","ADD-REMOVE-MATCH-INTEGER.20","","Wed Nov 13 00:51:25 GMT 2024","passed","Wed Nov 13 00:51:25 GMT 2024","","SPACES","SPACES",""
"","2","TEST-IF-CLOSED.07","","Wed Nov 13 01:47:41 GMT 2024","passed","Wed Nov 13 01:47:41 GMT 2024","","WALK-THRU","WALK-THRU",""
"","2","STDLIB-METTALOG-TEST-PT2.45","","Wed Nov 13 00:53:31 GMT 2024","passed","Wed Nov 13 00:53:31 GMT 2024","","STDLIB-METTALOG","STDLIB-METTALOG",""
"","1","APPEND.05","","Wed Nov 13 01:54:00 GMT 2024","passed","Wed Nov 13 01:54:00 GMT 2024","","MULTIDIRECTIONAL","MULTIDIRECTIONAL",""
"","1","CML-UNSHARED.07","","Wed Nov 13 01:56:20 GMT 2024","passed","Wed Nov 13 01:56:20 GMT 2024","","BASIC","BASIC",""
"","3","F1-IMPORTS.06","","Wed Nov 13 00:44:12 GMT 2024","passed","Wed Nov 13 00:44:12 GMT 2024","","QUICK","QUICK",""
"","2","D1-GADT.12","","Wed Nov 13 00:44:12 GMT 2024","passed","Wed Nov 13 00:44:12 GMT 2024","","QUICK","QUICK",""
"","2","STRING-TESTS.10","","Wed Nov 13 00:35:59 GMT 2024","passed","Wed Nov 13 00:35:59 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","D4-TYPE-PROP.01","","Wed Nov 13 00:34:24 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","INF-CTL-MONTH-BC-CONT-XP.16","","Wed Nov 13 01:18:37 GMT 2024","passed","Wed Nov 13 01:18:37 GMT 2024","","INFERENCE-CONTROL","INFERENCE-CONTROL",""
"","3","FORWARD-CHAINER-XP.14","","Wed Nov 13 01:17:08 GMT 2024","passed","Wed Nov 13 01:17:08 GMT 2024","","FORWARD-CHAINER","FORWARD-CHAINER",""
"","5","TYPES-PRELIM.04","","Wed Nov 13 00:49:08 GMT 2024","passed","Wed Nov 13 00:49:08 GMT 2024","","CHAINING","CHAINING",""
"","2","F1-IMPORTS.05","","Wed Nov 13 00:34:14 GMT 2024","passed","Wed Nov 13 00:34:14 GMT 2024","","MODULE-SYSTEM","MODULE-SYSTEM",""
"","9","MATCH-VOID.11","","Wed Nov 13 00:39:54 GMT 2024","passed","Wed Nov 13 00:39:54 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","5","UTILS-TEST.03","","Wed Nov 13 01:14:18 GMT 2024","passed","Wed Nov 13 01:14:18 GMT 2024","","UTILS","UTILS",""
"","2","FORWARD-CHAINER-XP.07","","Wed Nov 13 01:17:08 GMT 2024","passed","Wed Nov 13 01:17:08 GMT 2024","","FORWARD-CHAINER","FORWARD-CHAINER",""
"","2085","TESTS2.07","","Wed Nov 13 00:44:39 GMT 2024","failed","Wed Nov 13 00:44:41 GMT 2024","","MAIN-BRANCH","MAIN-BRANCH",""
"","5000","comparisons.inf-ctl-month-xp-long","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","AND-OR.01","","Wed Nov 13 00:39:54 GMT 2024","passed","Wed Nov 13 00:39:54 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","4","TYPE-PROP.35","","Wed Nov 13 01:10:14 GMT 2024","passed","Wed Nov 13 01:10:14 GMT 2024","","CHECK-TYPES-TEMP","CHECK-TYPES-TEMP",""
"","40000","comparisons.fibo_arg1c","","Wed Nov 13 00:34:19 GMT 2024","failed","Wed Nov 13 00:34:59 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","130","TESTS0.01","","Wed Nov 13 01:42:22 GMT 2024","passed","Wed Nov 13 01:42:22 GMT 2024","","PREV","PREV",""
"","5000","graphml.graphml_test","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","ADD-REMOVE-MATCH-SS-STRINGS.12","","Wed Nov 13 00:51:25 GMT 2024","passed","Wed Nov 13 00:51:25 GMT 2024","","SPACES","SPACES",""
"","5000","std.grounded_basic","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","TEST-IF-CLOSED.06","","Wed Nov 13 00:42:03 GMT 2024","passed","Wed Nov 13 00:42:03 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","564","TMPMATCH2.05","","Wed Nov 13 00:42:03 GMT 2024","passed","Wed Nov 13 00:42:03 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","3","COMMA-IS-NOT-SPECIAL.01","","Wed Nov 13 01:47:41 GMT 2024","passed","Wed Nov 13 01:47:41 GMT 2024","","WALK-THRU","WALK-THRU",""
"","5000","bidirectional_computation.fish-riddle","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","ADD-REMOVE-MATCH-MIX-FLOAT-INTEGER.22","","Wed Nov 13 00:51:25 GMT 2024","passed","Wed Nov 13 00:51:25 GMT 2024","","SPACES","SPACES",""
"","3","UNIQUE-TEST.10","","Wed Nov 13 00:35:59 GMT 2024","passed","Wed Nov 13 00:35:59 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","F1-IMPORTS.15","","Wed Nov 13 00:34:24 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","E2-STATES.04","","Wed Nov 13 01:10:35 GMT 2024","passed","Wed Nov 13 01:10:35 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","7000","metta-wam-issue-116.test_spo_1000","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:26 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","D1-GADT.03","","Wed Nov 13 01:10:35 GMT 2024","passed","Wed Nov 13 01:10:35 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","5000","query.gene-query","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","9","MATCH-VOID.05","","Wed Nov 13 00:39:54 GMT 2024","passed","Wed Nov 13 00:39:54 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","SPACE-SUBTRACTION-TESTS.01","","Wed Nov 13 00:35:59 GMT 2024","passed","Wed Nov 13 00:35:59 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","D2-HIGHERFUNC.03","","Wed Nov 13 01:10:35 GMT 2024","passed","Wed Nov 13 01:10:35 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","5000","nars_extras.RUN_minnars_trimmed","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","5000","metta-morph_tests.and_or","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","18","STDLIB-METTALOG-TEST-PT2.68","","Wed Nov 13 00:53:31 GMT 2024","failed","Wed Nov 13 00:53:31 GMT 2024","","STDLIB-METTALOG","STDLIB-METTALOG",""
"","15","D1-GADT.09","","Wed Nov 13 01:10:35 GMT 2024","passed","Wed Nov 13 01:10:35 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","4000","direct_comp.define_if_like","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:23 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","TYPE-PROP.65","","Wed Nov 13 01:10:14 GMT 2024","passed","Wed Nov 13 01:10:14 GMT 2024","","CHECK-TYPES-TEMP","CHECK-TYPES-TEMP",""
"","2","TMPMATCH2.01","","Wed Nov 13 00:42:03 GMT 2024","passed","Wed Nov 13 00:42:03 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","3","SUPERCOLLAPSE.08","","Wed Nov 13 00:39:54 GMT 2024","passed","Wed Nov 13 00:39:54 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","3","B5-TYPES-PRELIM.06","","Wed Nov 13 00:34:24 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","MATCH-VOID.03","","Wed Nov 13 00:39:54 GMT 2024","passed","Wed Nov 13 00:39:54 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","4000","match.MinerMatchTest","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:23 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","121","SYNTHESIZE-VIA-UNIFY-TEST-LONGER.01","","Wed Nov 13 01:25:17 GMT 2024","passed","Wed Nov 13 01:25:17 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","2","BC-XP.06","","Wed Nov 13 01:14:27 GMT 2024","passed","Wed Nov 13 01:14:27 GMT 2024","","BACKWARD-CHAINING","BACKWARD-CHAINING",""
"","2","TYPE-PROP.44","","Wed Nov 13 01:10:14 GMT 2024","passed","Wed Nov 13 01:10:14 GMT 2024","","CHECK-TYPES-TEMP","CHECK-TYPES-TEMP",""
"","2","MATCH-VOID.02","","Wed Nov 13 00:39:54 GMT 2024","passed","Wed Nov 13 00:39:54 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","151","NALIFIER-PREV.01","","Wed Nov 13 00:44:39 GMT 2024","passed","Wed Nov 13 00:44:39 GMT 2024","","MAIN-BRANCH","MAIN-BRANCH",""
"","3","HIGHER-ORDER-FUNCS.01","","Wed Nov 13 00:52:09 GMT 2024","passed","Wed Nov 13 00:52:09 GMT 2024","","STD","STD",""
"","2","BCHAIN-COMP.05","","Wed Nov 13 00:42:03 GMT 2024","passed","Wed Nov 13 00:42:03 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
"","1135","PLLM-PENNTREE.02","","Wed Nov 13 02:08:51 GMT 2024","passed","Wed Nov 13 02:08:52 GMT 2024","","LANGUAGE-MODELS","LANGUAGE-MODELS",""
"","4000","transpiler.letlet","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:23 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","IBC-XP.23","","Wed Nov 13 01:20:39 GMT 2024","passed","Wed Nov 13 01:20:39 GMT 2024","","ITERATIVE-CHAINING","ITERATIVE-CHAINING",""
"","4000","loop-checks.06_loop_0","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:23 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","B5-TYPES-PRELIM.17","","Wed Nov 13 01:10:14 GMT 2024","passed","Wed Nov 13 01:10:14 GMT 2024","","CHECK-TYPES-TEMP","CHECK-TYPES-TEMP",""
"","2","TEST-IF-CLOSED.06","","Wed Nov 13 01:47:41 GMT 2024","passed","Wed Nov 13 01:47:41 GMT 2024","","WALK-THRU","WALK-THRU",""
"","40000","dependent-types.MinerDTL1Test","","Wed Nov 13 00:34:19 GMT 2024","failed","Wed Nov 13 00:34:59 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","2","ADD-REMOVE-MATCH-STRINGS.02","","Wed Nov 13 00:51:25 GMT 2024","passed","Wed Nov 13 00:51:25 GMT 2024","","SPACES","SPACES",""
"","45","FC-XP.21","","Wed Nov 13 01:17:19 GMT 2024","failed","Wed Nov 13 01:17:19 GMT 2024","","FORWARD-CHAINING","FORWARD-CHAINING",""
"","2","D4-TYPE-PROP.04","","Wed Nov 13 00:34:24 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","1","HYPERPOSING-UNSHARED.08","","Wed Nov 13 01:56:20 GMT 2024","passed","Wed Nov 13 01:56:20 GMT 2024","","BASIC","BASIC",""
"","2","TYPE-PROP.40","","Wed Nov 13 01:10:14 GMT 2024","passed","Wed Nov 13 01:10:14 GMT 2024","","CHECK-TYPES-TEMP","CHECK-TYPES-TEMP",""
"","133","NALIFIER.01","","Wed Nov 13 00:39:54 GMT 2024","passed","Wed Nov 13 00:39:54 GMT 2024","","METTA-MORPH-TESTS","METTA-MORPH-TESTS",""
"","2","B4-NONDETERM.05","","Wed Nov 13 00:34:24 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","2","INTERSECTION-TESTS.02","","Wed Nov 13 00:35:59 GMT 2024","passed","Wed Nov 13 00:35:59 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","BC-XP.11","","Wed Nov 13 01:14:27 GMT 2024","passed","Wed Nov 13 01:14:27 GMT 2024","","BACKWARD-CHAINING","BACKWARD-CHAINING",""
"","118","SPACE-INTERSECTION-TESTS.08","","Wed Nov 13 00:35:59 GMT 2024","failed","Wed Nov 13 00:35:59 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","TESTS5.06","","Wed Nov 13 00:44:39 GMT 2024","passed","Wed Nov 13 00:44:39 GMT 2024","","MAIN-BRANCH","MAIN-BRANCH",""
"","20","NATSTANDALONETEST.11","","Wed Nov 13 01:17:24 GMT 2024","failed","Wed Nov 13 01:17:24 GMT 2024","","HOL","HOL",""
"","3","IFC-XP.35","","Wed Nov 13 01:20:39 GMT 2024","passed","Wed Nov 13 01:20:39 GMT 2024","","ITERATIVE-CHAINING","ITERATIVE-CHAINING",""
"","2","SYNTHESIZE-VIA-TYPE-CHECKING.06","","Wed Nov 13 01:25:17 GMT 2024","passed","Wed Nov 13 01:25:17 GMT 2024","","EXPERIMENTS","EXPERIMENTS",""
"","6000","distributed-processing.use-one-server","","Wed Nov 13 00:34:19 GMT 2024","passed","Wed Nov 13 00:34:25 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","3","SHOW-TYPE.11","","Wed Nov 13 00:51:12 GMT 2024","passed","Wed Nov 13 00:51:12 GMT 2024","","INTROSPECT","INTROSPECT",""
"","3","ADD-ATOM-NAIVE-FIB.04","","Wed Nov 13 02:02:40 GMT 2024","passed","Wed Nov 13 02:02:40 GMT 2024","","COMPARISONS","COMPARISONS",""
"","2","E2-STATES.05","","Wed Nov 13 01:10:35 GMT 2024","passed","Wed Nov 13 01:10:35 GMT 2024","","CHECK-TYPES","CHECK-TYPES",""
"","45000","language_models.weighted_pllm","","Wed Nov 13 00:34:19 GMT 2024","failed","Wed Nov 13 00:35:04 GMT 2024","","WHOLE-TESTS","WHOLE-TESTS",""
"","1","FORWARD-CHAINER-XP.23","","Wed Nov 13 01:17:08 GMT 2024","passed","Wed Nov 13 01:17:08 GMT 2024","","FORWARD-CHAINER","FORWARD-CHAINER",""
"","1","ADD-REMOVE-MATCH-SS-STRINGS.06","","Wed Nov 13 00:51:25 GMT 2024","passed","Wed Nov 13 00:51:25 GMT 2024","","SPACES","SPACES",""
"","1","D1-GADT.14","","Wed Nov 13 00:34:24 GMT 2024","passed","Wed Nov 13 00:34:24 GMT 2024","","HYPERON-EXPERIMENTAL-SCRIPTS","HYPERON-EXPERIMENTAL-SCRIPTS",""
"","3","FORWARD-CHAINER-TEST.15","","Wed Nov 13 01:17:08 GMT 2024","passed","Wed Nov 13 01:17:08 GMT 2024","","FORWARD-CHAINER","FORWARD-CHAINER",""
"","3605","TRAINING-BI.03","","Wed Nov 13 02:08:51 GMT 2024","passed","Wed Nov 13 02:08:54 GMT 2024","","LANGUAGE-MODELS","LANGUAGE-MODELS",""
"","102","OR-TEST.20","","Wed Nov 13 00:35:59 GMT 2024","failed","Wed Nov 13 00:35:59 GMT 2024","","HYPERON-METTALOG-SANITY","HYPERON-METTALOG-SANITY",""
"","2","ADD-REMOVE-MATCH-S-STRINGS.16","","Wed Nov 13 00:51:25 GMT 2024","passed","Wed Nov 13 00:51:25 GMT 2024","","SPACES","SPACES",""
"","2","TEST-IF-CLOSED.11","","Wed Nov 13 00:42:03 GMT 2024","passed","Wed Nov 13 00:42:03 GMT 2024","","ANTI-REGRESSION","ANTI-REGRESSION",""
